type,x,y,z,horizontalAccuracy,verticalAccuracy,timeStamp,timeStampTick
World,388936.084558619,804994.86683369,17.7522519833279,0.009,0.016,28/09/2023 11:19:37 p.m.,638315399770000000
World,388935.365855362,804995.002769024,17.7387346531584,0.008,0.015,28/09/2023 11:19:38 p.m.,638315399780000000
World,388935.075214561,804995.05821043,17.6628668820159,0.009,0.016,28/09/2023 11:19:39 p.m.,638315399790000000
World,388935.060977253,804995.042793334,17.6331720475604,0.008,0.015,28/09/2023 11:19:40 p.m.,638315399800000000
World,388935.05998752,804995.045447743,17.6394501251801,0.009,0.016,28/09/2023 11:19:41 p.m.,638315399810000000
World,388935.053537809,804995.050843201,17.633380518561,0.01,0.017,28/09/2023 11:19:42 p.m.,638315399820000000
World,388935.060779653,804995.069269286,17.6513025268302,0.009,0.016,28/09/2023 11:19:43 p.m.,638315399830000000
World,388935.029256976,804995.089807771,17.6603374515908,0.008,0.013,28/09/2023 11:19:44 p.m.,638315399840000000
World,388935.041304746,804995.096874196,17.6510586080028,0.008,0.014,28/09/2023 11:19:45 p.m.,638315399850000000
World,388935.040086771,804995.08222008,17.6507389871359,0.007,0.012,28/09/2023 11:19:46 p.m.,638315399860000000
World,388935.043305739,804995.076582602,17.6484310296151,0.008,0.013,28/09/2023 11:19:47 p.m.,638315399870000000
World,388935.044066737,804995.075348835,17.6330518749165,0.008,0.013,28/09/2023 11:19:48 p.m.,638315399880000000
World,388935.046239905,804995.074560155,17.637588981579,0.008,0.014,28/09/2023 11:19:49 p.m.,638315399890000000
World,388935.047349307,804995.071629917,17.6371168982588,0.009,0.014,28/09/2023 11:19:50 p.m.,638315399900000000
World,388935.052955583,804995.07297732,17.6536206414912,0.009,0.014,28/09/2023 11:19:51 p.m.,638315399910000000
World,388934.748786226,804995.108726632,17.7467726305224,0.007,0.012,28/09/2023 11:19:52 p.m.,638315399920000000
World,388933.457819559,804995.105148743,17.9290096642778,0.008,0.014,28/09/2023 11:19:53 p.m.,638315399930000000
World,388931.835681579,804995.177296051,17.9405230278157,0.008,0.013,28/09/2023 11:19:54 p.m.,638315399940000000
World,388930.117089932,804995.27270339,17.984223905428,0.008,0.014,28/09/2023 11:19:55 p.m.,638315399950000000
World,388928.450898747,804995.394240353,18.000022223951,0.008,0.014,28/09/2023 11:19:56 p.m.,638315399960000000
World,388926.784743428,804995.474386623,18.0152388996393,0.009,0.015,28/09/2023 11:19:57 p.m.,638315399970000000
World,388925.102186277,804995.594937092,18.0230612722826,0.009,0.014,28/09/2023 11:19:58 p.m.,638315399980000000
World,388923.528902905,804995.651829391,18.034408955931,0.009,0.015,28/09/2023 11:19:59 p.m.,638315399990000000
World,388921.972826058,804995.65534769,18.0384887649963,0.008,0.014,28/09/2023 11:20:00 p.m.,638315400000000000
World,388920.477816054,804995.723672363,18.0427143648161,0.009,0.015,28/09/2023 11:20:01 p.m.,638315400010000000
World,388919.01013211,804995.769638385,18.041077941852,0.008,0.014,28/09/2023 11:20:02 p.m.,638315400020000000
World,388917.638757643,804995.886719689,18.0513891445865,0.009,0.014,28/09/2023 11:20:03 p.m.,638315400030000000
World,388916.368576553,804996.011876194,18.0420064009287,0.009,0.014,28/09/2023 11:20:04 p.m.,638315400040000000
World,388915.484187961,804996.153225939,17.9333042231869,0.009,0.014,28/09/2023 11:20:05 p.m.,638315400050000000
World,388915.132808415,804996.158167478,17.8174756295729,0.008,0.014,28/09/2023 11:20:06 p.m.,638315400060000000
World,388915.114535423,804996.157135242,17.7828911140164,0.009,0.015,28/09/2023 11:20:07 p.m.,638315400070000000
World,388915.105457792,804996.147612407,17.7949510928168,0.008,0.014,28/09/2023 11:20:08 p.m.,638315400080000000
World,388915.10193782,804996.130699435,17.7937104515599,0.009,0.015,28/09/2023 11:20:09 p.m.,638315400090000000
World,388915.083122014,804996.123074649,17.8044457664271,0.01,0.016,28/09/2023 11:20:10 p.m.,638315400100000000
World,388915.083955934,804996.146079776,17.8110845652027,0.009,0.014,28/09/2023 11:20:11 p.m.,638315400110000000
World,388915.085775275,804996.133745979,17.8023144360707,0.008,0.012,28/09/2023 11:20:12 p.m.,638315400120000000
World,388915.073627328,804996.136523996,17.8099031692389,0.008,0.013,28/09/2023 11:20:13 p.m.,638315400130000000
World,388915.064306786,804996.138910674,17.8072048949869,0.008,0.012,28/09/2023 11:20:14 p.m.,638315400140000000
World,388915.075354145,804996.135635129,17.8076586224857,0.009,0.013,28/09/2023 11:20:15 p.m.,638315400150000000
World,388915.077552206,804996.135922056,17.8082469868137,0.008,0.012,28/09/2023 11:20:16 p.m.,638315400160000000
World,388915.078852989,804996.133730309,17.8123255036041,0.009,0.013,28/09/2023 11:20:17 p.m.,638315400170000000
World,388915.075737288,804996.139838669,17.8120805067967,0.008,0.013,28/09/2023 11:20:18 p.m.,638315400180000000
World,388915.070075857,804996.140457143,17.8102734433713,0.009,0.013,28/09/2023 11:20:19 p.m.,638315400190000000
World,388915.051274476,804996.139205865,17.8184245425938,0.008,0.012,28/09/2023 11:20:20 p.m.,638315400200000000
World,388914.490232332,804996.12105737,17.9461832263791,0.008,0.012,28/09/2023 11:20:21 p.m.,638315400210000000
World,388913.270473191,804996.187759509,18.0417036255864,0.008,0.013,28/09/2023 11:20:22 p.m.,638315400220000000
World,388912.02621025,804996.242846441,18.0688724320866,0.009,0.013,28/09/2023 11:20:23 p.m.,638315400230000000
World,388910.708120747,804996.415208422,18.082676022305,0.009,0.014,28/09/2023 11:20:24 p.m.,638315400240000000
World,388909.457165004,804996.625507026,18.0587649238127,0.009,0.013,28/09/2023 11:20:25 p.m.,638315400250000000
World,388908.293866792,804996.732911592,18.0414076793038,0.009,0.014,28/09/2023 11:20:26 p.m.,638315400260000000
World,388907.158714946,804996.80645913,18.0312007412723,0.009,0.014,28/09/2023 11:20:27 p.m.,638315400270000000
World,388906.039536668,804996.874665242,18.0745687671774,0.009,0.013,28/09/2023 11:20:28 p.m.,638315400280000000
World,388904.874879398,804996.970096555,18.0817764971744,0.009,0.014,28/09/2023 11:20:29 p.m.,638315400290000000
World,388903.708281232,804997.053339403,18.0658584965634,0.008,0.013,28/09/2023 11:20:30 p.m.,638315400300000000
World,388902.507517358,804997.118401112,18.0777560009374,0.009,0.014,28/09/2023 11:20:31 p.m.,638315400310000000
World,388901.295813762,804997.229581173,18.0910193247193,0.008,0.013,28/09/2023 11:20:32 p.m.,638315400320000000
World,388900.120362697,804997.345679546,18.0735417049266,0.009,0.013,28/09/2023 11:20:33 p.m.,638315400330000000
World,388898.978839006,804997.437210315,18.0795095692197,0.008,0.013,28/09/2023 11:20:34 p.m.,638315400340000000
World,388897.789347917,804997.532107903,18.0933127395078,0.009,0.013,28/09/2023 11:20:35 p.m.,638315400350000000
World,388896.633621269,804997.643718374,18.1234798104007,0.008,0.012,28/09/2023 11:20:36 p.m.,638315400360000000
World,388895.460558096,804997.788903016,18.1106182731329,0.009,0.013,28/09/2023 11:20:37 p.m.,638315400370000000
World,388894.200266483,804997.97282681,18.1042650718709,0.008,0.012,28/09/2023 11:20:38 p.m.,638315400380000000
World,388892.965260597,804998.072694587,18.1001530608663,0.008,0.013,28/09/2023 11:20:39 p.m.,638315400390000000
World,388891.694055807,804998.134973263,18.1268106228289,0.008,0.012,28/09/2023 11:20:40 p.m.,638315400400000000
World,388890.46110538,804998.196561114,18.1577553702363,0.008,0.013,28/09/2023 11:20:41 p.m.,638315400410000000
World,388889.263016935,804998.242263168,18.1369444345757,0.009,0.013,28/09/2023 11:20:42 p.m.,638315400420000000
World,388888.062822887,804998.398034051,18.1451396671758,0.008,0.013,28/09/2023 11:20:43 p.m.,638315400430000000
World,388886.789309782,804998.50997345,18.1469742915835,0.008,0.012,28/09/2023 11:20:44 p.m.,638315400440000000
World,388885.501290915,804998.6365286,18.1674050421542,0.008,0.013,28/09/2023 11:20:45 p.m.,638315400450000000
World,388884.177934661,804998.790907709,18.17420604439,0.008,0.012,28/09/2023 11:20:46 p.m.,638315400460000000
World,388882.867632759,804998.93316697,18.171426634902,0.008,0.013,28/09/2023 11:20:47 p.m.,638315400470000000
World,388881.560324361,804999.062283787,18.1762976890954,0.007,0.011,28/09/2023 11:20:48 p.m.,638315400480000000
World,388880.307148255,804999.208491987,18.173654863301,0.008,0.013,28/09/2023 11:20:49 p.m.,638315400490000000
World,388878.987626841,804999.36614349,18.2309226140678,0.007,0.011,28/09/2023 11:20:50 p.m.,638315400500000000
World,388877.667219096,804999.585269975,18.2460377673399,0.008,0.013,28/09/2023 11:20:51 p.m.,638315400510000000
World,388876.23566286,804999.870757476,18.2352195547667,0.009,0.013,28/09/2023 11:20:52 p.m.,638315400520000000
World,388874.85060048,805000.142016081,18.2260429381203,0.008,0.012,28/09/2023 11:20:53 p.m.,638315400530000000
World,388873.451470455,805000.347917006,18.2141726787692,0.007,0.011,28/09/2023 11:20:54 p.m.,638315400540000000
World,388872.033508478,805000.579568575,18.2298633206863,0.008,0.012,28/09/2023 11:20:55 p.m.,638315400550000000
World,388870.631583322,805000.786657991,18.2642462997636,0.007,0.011,28/09/2023 11:20:56 p.m.,638315400560000000
World,388869.291279404,805001.040883025,18.2858431186121,0.008,0.012,28/09/2023 11:20:57 p.m.,638315400570000000
World,388868.007422994,805001.387921178,18.292352179507,0.007,0.011,28/09/2023 11:20:58 p.m.,638315400580000000
World,388866.676066995,805001.676247467,18.3053952443248,0.008,0.013,28/09/2023 11:20:59 p.m.,638315400590000000
World,388865.358585279,805001.925246185,18.322615714095,0.007,0.011,28/09/2023 11:21:00 p.m.,638315400600000000
World,388864.028693122,805002.06027425,18.3219916719325,0.008,0.013,28/09/2023 11:21:01 p.m.,638315400610000000
World,388862.640441148,805002.152397225,18.3284390077428,0.007,0.012,28/09/2023 11:21:02 p.m.,638315400620000000
World,388861.276222985,805002.16136244,18.3369134374513,0.008,0.013,28/09/2023 11:21:03 p.m.,638315400630000000
World,388859.950391926,805002.132478361,18.360077251782,0.007,0.012,28/09/2023 11:21:04 p.m.,638315400640000000
World,388858.673026036,805002.150557958,18.3305249867787,0.008,0.013,28/09/2023 11:21:05 p.m.,638315400650000000
World,388857.502546941,805002.267663501,18.2846402277621,0.008,0.012,28/09/2023 11:21:06 p.m.,638315400660000000
World,388856.54553723,805002.326679211,18.2343115429636,0.008,0.013,28/09/2023 11:21:07 p.m.,638315400670000000
World,388856.135236678,805002.308090196,18.0983321274753,0.009,0.014,28/09/2023 11:21:08 p.m.,638315400680000000
World,388856.069202793,805002.304405743,18.0665565244222,0.009,0.014,28/09/2023 11:21:09 p.m.,638315400690000000
World,388856.056491454,805002.284461766,18.0529984022909,0.008,0.014,28/09/2023 11:21:10 p.m.,638315400700000000
World,388856.067128786,805002.300809792,18.0607447048006,0.01,0.015,28/09/2023 11:21:11 p.m.,638315400710000000
World,388856.081016417,805002.333360505,18.067533278068,0.009,0.014,28/09/2023 11:21:12 p.m.,638315400720000000
World,388856.078422337,805002.336041396,18.0760193345549,0.009,0.015,28/09/2023 11:21:13 p.m.,638315400730000000
World,388856.073510904,805002.341365282,18.0735006337813,0.009,0.015,28/09/2023 11:21:14 p.m.,638315400740000000
World,388856.091642718,805002.326818364,18.0697763494764,0.008,0.013,28/09/2023 11:21:15 p.m.,638315400750000000
World,388856.093815675,805002.329118662,18.0692896499761,0.008,0.014,28/09/2023 11:21:16 p.m.,638315400760000000
World,388856.093520731,805002.333862055,18.0745710059986,0.009,0.014,28/09/2023 11:21:17 p.m.,638315400770000000
World,388856.094071551,805002.338588247,18.0770748857453,0.008,0.014,28/09/2023 11:21:18 p.m.,638315400780000000
World,388856.099898968,805002.339003138,18.0796785088078,0.009,0.015,28/09/2023 11:21:19 p.m.,638315400790000000
World,388855.969393102,805002.36646485,18.1050249308045,0.008,0.013,28/09/2023 11:21:20 p.m.,638315400800000000
World,388855.169207137,805002.748696528,18.1578800380172,0.009,0.014,28/09/2023 11:21:21 p.m.,638315400810000000
World,388854.539073318,805003.690509157,18.1856144026851,0.01,0.016,28/09/2023 11:21:22 p.m.,638315400820000000
World,388854.514116666,805004.974716022,18.2598672123836,0.009,0.015,28/09/2023 11:21:23 p.m.,638315400830000000
World,388854.93038934,805006.383031928,18.2451801735429,0.01,0.016,28/09/2023 11:21:24 p.m.,638315400840000000
World,388855.570319852,805007.708253708,18.2569145488539,0.011,0.018,28/09/2023 11:21:25 p.m.,638315400850000000
World,388856.184107534,805008.939755538,18.2883913147501,0.011,0.019,28/09/2023 11:21:26 p.m.,638315400860000000
World,388856.69341357,805010.165572732,18.3345365191098,0.012,0.021,28/09/2023 11:21:27 p.m.,638315400870000000
World,388857.107599524,805011.405760001,18.374339134793,0.012,0.022,28/09/2023 11:21:28 p.m.,638315400880000000
World,388857.500631245,805012.615908299,18.4134923656681,0.013,0.023,28/09/2023 11:21:29 p.m.,638315400890000000
World,388857.916831884,805013.849859816,18.4441186041563,0.013,0.023,28/09/2023 11:21:30 p.m.,638315400900000000
World,388858.365813932,805015.078041732,18.47384317528,0.014,0.024,28/09/2023 11:21:31 p.m.,638315400910000000
World,388858.76920941,805016.306811744,18.4782839475903,0.013,0.023,28/09/2023 11:21:32 p.m.,638315400920000000
World,388859.089673996,805017.523912511,18.4470776406021,0.013,0.023,28/09/2023 11:21:33 p.m.,638315400930000000
World,388859.387061951,805018.754178927,18.4454400716929,0.014,0.023,28/09/2023 11:21:34 p.m.,638315400940000000
World,388859.582577985,805019.935323146,18.4229260003921,0.014,0.024,28/09/2023 11:21:35 p.m.,638315400950000000
World,388859.695560839,805021.090726776,18.4473572449793,0.015,0.026,28/09/2023 11:21:36 p.m.,638315400960000000
World,388859.687034624,805022.044638279,18.4360799105518,0.016,0.026,28/09/2023 11:21:37 p.m.,638315400970000000
World,388859.590629934,805022.856899599,18.5221044403613,0.026,0.038,28/09/2023 11:21:38 p.m.,638315400980000000
World,388859.700185815,805023.833297687,18.3627085401525,0.035,0.047,28/09/2023 11:21:39 p.m.,638315400990000000
World,388860.259062564,805024.87649442,18.438718208629,0.048,0.062,28/09/2023 11:21:40 p.m.,638315401000000000
World,388860.863054275,805026.139958723,18.4209615441039,0.044,0.057,28/09/2023 11:21:41 p.m.,638315401010000000
World,388861.411996768,805027.314888427,18.3981159504931,0.08,0.118,28/09/2023 11:21:42 p.m.,638315401020000000
World,388861.996558466,805028.503345669,18.6110900587622,0.09,0.12,28/09/2023 11:21:43 p.m.,638315401030000000
World,388862.247074589,805029.207631534,18.4296260069197,0.085,0.109,28/09/2023 11:21:44 p.m.,638315401040000000
World,388862.505356554,805030.303620744,18.4261317028724,0.12,0.147,28/09/2023 11:21:45 p.m.,638315401050000000
Device,388863.228479951,805032.20159887,18.2745520539941,0.131074047835033,0.0705275909200624,28/09/2023 11:21:45 p.m.,638315401056638420
Device,388863.240919144,805032.24004207,18.2698649286581,0.131074047835033,0.0705275909200624,28/09/2023 11:21:45 p.m.,638315401056993420
Device,388863.252485667,805032.282673864,18.2644868225542,0.131074047835033,0.0705275909200624,28/09/2023 11:21:45 p.m.,638315401057349460
Device,388863.26494655,805032.323558332,18.257581696645,0.131074047835033,0.0705275909200624,28/09/2023 11:21:45 p.m.,638315401057666070
Device,388863.277081591,805032.364663542,18.2506668574281,0.131074047835033,0.0705275909200624,28/09/2023 11:21:45 p.m.,638315401058010910
Device,388863.284293312,805032.399173558,18.246260998347,0.131074047835033,0.0705275909200624,28/09/2023 11:21:45 p.m.,638315401058389220
Device,388863.296343677,805032.439435048,18.2415315045987,0.131074047835033,0.0705275909200624,28/09/2023 11:21:45 p.m.,638315401058688310
Device,388863.307777298,805032.478486095,18.2385857166686,0.131074047835033,0.0705275909200624,28/09/2023 11:21:45 p.m.,638315401059012630
Device,388863.316155441,805032.515025938,18.2382418900904,0.131074047835033,0.0705275909200624,28/09/2023 11:21:45 p.m.,638315401059314730
Device,388863.328671147,805032.5533399,18.2393906356582,0.131074047835033,0.0705275909200624,28/09/2023 11:21:45 p.m.,638315401059637230
Device,388863.341357478,805032.590469744,18.2420819261845,0.131074047835033,0.0705275909200624,28/09/2023 11:21:45 p.m.,638315401059988480
Device,388863.35045601,805032.62572909,18.2470367028977,0.131074047835033,0.0705275909200624,28/09/2023 11:21:46 p.m.,638315401060291930
Device,388863.364034721,805032.662726514,18.2513549710027,0.131074047835033,0.0705275909200624,28/09/2023 11:21:46 p.m.,638315401060677480
Device,388863.378179305,805032.700326423,18.2554364238456,0.131074047835033,0.0705275909200624,28/09/2023 11:21:46 p.m.,638315401060948450
Device,388863.391947968,805032.730979624,18.2586250298037,0.131074047835033,0.0705275909200624,28/09/2023 11:21:46 p.m.,638315401061329120
Device,388863.406603753,805032.769672296,18.2595356258937,0.131074047835033,0.0705275909200624,28/09/2023 11:21:46 p.m.,638315401061660400
Device,388863.421610776,805032.809116022,18.2582366667491,0.131074047835033,0.0705275909200624,28/09/2023 11:21:46 p.m.,638315401062067410
Device,388863.43699457,805032.849022106,18.2547707919433,0.131074047835033,0.0705275909200624,28/09/2023 11:21:46 p.m.,638315401062433270
Device,388863.450397968,805032.883192036,18.2508813800959,0.131074047835033,0.0705275909200624,28/09/2023 11:21:46 p.m.,638315401062716400
Device,388863.465290398,805032.9226501,18.2445348018461,0.131074047835033,0.0705275909200624,28/09/2023 11:21:46 p.m.,638315401063022740
Device,388863.480408094,805032.962263598,18.2378793012162,0.131074047835033,0.0705275909200624,28/09/2023 11:21:46 p.m.,638315401063311680
Device,388863.501435883,805033.014576512,18.2311858448121,0.131074047835033,0.0705275909200624,28/09/2023 11:21:46 p.m.,638315401063674840
Device,388863.518216778,805033.053895208,18.2266047812813,0.131074047835033,0.0705275909200624,28/09/2023 11:21:46 p.m.,638315401064032160
Device,388863.53490169,805033.092604025,18.2245310894614,0.131074047835033,0.0705275909200624,28/09/2023 11:21:46 p.m.,638315401064410990
Device,388863.550748557,805033.129169209,18.2248772481554,0.131074047835033,0.0705275909200624,28/09/2023 11:21:46 p.m.,638315401064642230
Device,388863.565820327,805033.165759913,18.2276570119043,0.131074047835033,0.0705275909200624,28/09/2023 11:21:46 p.m.,638315401065041540
Device,388863.581431498,805033.204137699,18.2318460540137,0.131074047835033,0.0705275909200624,28/09/2023 11:21:46 p.m.,638315401065336100
Device,388863.597702232,805033.241163523,18.2352887845574,0.131074047835033,0.0705275909200624,28/09/2023 11:21:46 p.m.,638315401065701290
Device,388863.613480541,805033.281812783,18.239998991413,0.131074047835033,0.0705275909200624,28/09/2023 11:21:46 p.m.,638315401066026210
Device,388863.629317014,805033.326804993,18.2455510980335,0.131074047835033,0.0705275909200624,28/09/2023 11:21:46 p.m.,638315401066333960
Device,388863.641436974,805033.364903131,18.2482548587372,0.131074047835033,0.0705275909200624,28/09/2023 11:21:46 p.m.,638315401066670510
Device,388863.653917917,805033.403617631,18.249130535455,0.131074047835033,0.0705275909200624,28/09/2023 11:21:46 p.m.,638315401066957060
Device,388863.671040648,805033.454273385,18.2472273145799,0.131074047835033,0.0705275909200624,28/09/2023 11:21:46 p.m.,638315401067361630
Device,388863.684387081,805033.494145563,18.2445120012637,0.131074047835033,0.0705275909200624,28/09/2023 11:21:46 p.m.,638315401067728820
Device,388863.696777405,805033.533837675,18.2403218163456,0.131074047835033,0.0705275909200624,28/09/2023 11:21:46 p.m.,638315401068032150
Device,388863.706746855,805033.568885682,18.2357142326841,0.131074047835033,0.0705275909200624,28/09/2023 11:21:46 p.m.,638315401068336160
Device,388863.719551113,805033.608586933,18.2289828829473,0.131074047835033,0.0705275909200624,28/09/2023 11:21:46 p.m.,638315401068736260
Device,388863.732661251,805033.64861505,18.2224710538875,0.131074047835033,0.0705275909200624,28/09/2023 11:21:46 p.m.,638315401069016380
Device,388863.743474545,805033.680839063,18.2159644470658,0.131074047835033,0.0705275909200624,28/09/2023 11:21:46 p.m.,638315401069366280
Device,388863.754708709,805033.718867756,18.2130501325576,0.131074047835033,0.0705275909200624,28/09/2023 11:21:46 p.m.,638315401069668100
Device,388863.766057096,805033.756842295,18.2128637848686,0.131074047835033,0.0705275909200624,28/09/2023 11:21:46 p.m.,638315401069993980
Device,388863.776051563,805033.795433257,18.2156685022989,0.131074047835033,0.0705275909200624,28/09/2023 11:21:47 p.m.,638315401070356730
Device,388863.789160684,805033.834882479,18.2195605859512,0.131074047835033,0.0705275909200624,28/09/2023 11:21:47 p.m.,638315401070725790
Device,388863.802794083,805033.874377909,18.2244670831709,0.131074047835033,0.0705275909200624,28/09/2023 11:21:47 p.m.,638315401071083270
Device,388863.816470588,805033.913314704,18.2297928145921,0.131074047835033,0.0705275909200624,28/09/2023 11:21:47 p.m.,638315401071376160
Device,388863.825094979,805033.94063823,18.2338763670196,0.131074047835033,0.0705275909200624,28/09/2023 11:21:47 p.m.,638315401072019480
Device,388863.838214729,805033.978804665,18.236902284921,0.131074047835033,0.0705275909200624,28/09/2023 11:21:47 p.m.,638315401072174790
Device,388863.850966841,805034.012842779,18.2359530451728,0.131074047835033,0.0705275909200624,28/09/2023 11:21:47 p.m.,638315401072387940
